fixIdx,legIdx,tickLead,togo,area
494,2,23.68282726651,128.473,1163.1386505721014
495,2,33.68282726651,128.256,1876.4768078030468
496,2,43.68282726651,128.011,2742.644438301197
497,2,53.68282726651,127.775,3240.590494625063
498,2,63.68282726651,127.53,3983.3433327427765
499,2,73.68282726651,127.291,4487.447682724244
500,2,83.68282726651,127.041,5320.805206086506
501,2,93.68282726651,126.785,6087.459152319792
502,2,103.68282726651,126.547,6251.350363304912
503,2,113.68282726651,126.321,6496.765311341468
504,2,123.68282726651,126.092,7149.186146650119
505,2,133.68282726651,125.871,7443.9708916480395
506,2,143.68282726651,125.66,7625.68458251135
507,2,153.68282726651,125.441,8451.190642468868
508,2,163.68282726651,125.222,8985.401048312378
509,2,173.68282726651,125.031,8301.747877237343
510,2,183.68282726651,124.827,9362.50326645211
511,2,193.68282726651,124.611,10435.361126623713
512,2,203.68282726651,124.385,11461.86329231969
513,2,213.68282726651,124.151,12427.242786857654
514,2,223.68282726651,123.912,13261.496530070184
515,2,233.68282726651,123.693,12671.566981526483
516,2,243.68282726651,123.487,12408.105376209789
517,2,253.68282726651,123.273,13396.137733644691
518,2,263.68282726651,123.048,14613.888981400283
519,2,273.68282726651,122.807,16215.996250923461
520,2,283.68282726651,122.577,16010.582183772294
521,2,293.68282726651,122.339,17118.774350827454
522,2,303.68282726651,122.076,19521.07985352887
523,2,313.68282726651,121.838,18209.768684912244
524,2,323.68282726651,121.605,18360.008214749356
525,2,334.68282726651,121.373,18866.370848826344
526,2,344.68282726651,121.147,18891.90031472025
527,2,354.68282726651,120.908,20518.807669205195
528,2,364.68282726651,120.674,20615.588785746866
529,2,374.68282726651,120.443,20869.0942295272
530,2,384.68282726651,120.206,21939.92843462895
531,2,394.68282726651,119.983,21140.05961242432
532,2,404.68282726651,119.753,22313.919723840118
533,2,414.68282726651,119.526,22524.05053518962
534,2,424.68282726651,119.303,22618.126214570926
535,2,434.68282726651,119.084,22693.378996443742
536,2,444.68282726651,118.859,23807.06234286282
537,2,454.68282726651,118.652,22354.379808286794
538,2,464.68282726651,118.457,21485.193695616123
539,2,474.68282726651,118.278,20114.9530012144
540,2,484.68282726651,118.095,20965.565909093213
541,2,494.68282726651,117.928,19498.339664967407
542,2,504.68282726651,117.748,21409.493399794283
543,2,514.68282726651,117.556,23252.530173527703
544,2,524.68282726651,117.344,26128.575178479885
545,2,534.68282726651,117.147,24699.527237163147
546,2,544.68282726651,116.948,25373.997763343345
547,2,554.68282726651,116.757,24759.74067794555
548,2,564.68282726651,116.557,26349.68183217208
549,2,574.68282726651,116.344,28508.815697632137
550,2,584.68282726651,116.163,24605.6558715847
551,2,594.68282726651,115.989,24021.884542508968
552,2,604.68282726651,115.823,23268.674102016044
553,2,614.68282726651,115.639,26178.731847915657
554,2,624.68282726651,115.458,26129.58124723799
555,2,634.68282726651,115.277,26506.281129029827
556,2,644.68282726651,115.107,25249.18344108475
557,2,654.68282726651,114.934,26054.47336222851
558,2,664.68282726651,114.774,24429.274061717155
559,2,674.68282726651,114.628,22596.944131326545
560,2,684.68282726651,114.475,24000.02213561251
561,2,694.68282726651,114.286,30035.18792893024
562,2,704.68282726651,114.075,33954.55784977274
563,2,714.68282726651,113.891,29977.902913716844
564,2,724.68282726651,113.726,27216.77163049803
565,2,734.68282726651,113.547,29888.269066040473
566,2,744.68282726651,113.381,28052.237847904602
569,2,774.68282726651,113.379,351.3341558210888
572,2,805.68282726651,113.349,5480.125681814647
573,2,815.68282726651,113.26,16450.855212559003
574,2,825.68282726651,113.155,19629.432620233165
576,2,845.68282726651,113.104,9758.510891539527
578,2,865.68282726651,113.026,15269.034902923098
580,2,885.68282726651,112.993,6605.977848886578
581,2,895.68282726651,112.913,16187.20998211711
582,2,905.68282726651,112.873,8179.620113486222
584,2,925.68282726651,112.799,15458.651429621297
586,2,945.68282726651,112.737,13223.702372086058
587,2,955.68282726651,112.615,26274.534451799806
593,2,1015.68282726651,112.559,12807.500437026312
595,2,1035.68282726651,112.55,2098.2737300683107
596,2,1045.68282726651,112.512,8943.051801868924
597,2,1055.68282726651,112.469,10212.86886093512
599,2,1075.68282726651,112.379,21767.861911067208
600,2,1085.68282726651,112.187,46811.030359284545
601,2,1095.68282726651,111.992,47897.67070408522
602,2,1105.68282726651,111.811,44789.3792161209
603,2,1115.68282726651,111.64,42630.375827477066
604,2,1125.68282726651,111.482,39684.00739808692
605,2,1135.68282726651,111.352,32898.93712704256
606,2,1145.68282726651,111.175,45125.32916305654
607,2,1155.68282726651,110.991,47242.631304457784
608,2,1165.68282726651,110.841,38787.86294072914
609,2,1175.68282726651,110.687,40108.78646523815
610,2,1185.68282726651,110.523,43014.72330801883
611,2,1195.68282726651,110.362,42521.45260942321
612,2,1205.68282726651,110.21,40422.86063152622
614,2,1225.68282726651,110.205,1350.7944018585104
615,2,1235.68282726651,110.16,12253.556080376766
616,2,1245.68282726651,110.12,10975.96052760849
618,2,1265.68282726651,110.057,17556.477615121345
619,2,1276.68282726651,110.015,11800.410012812654
620,2,1286.68282726651,109.831,52048.46140315419
621,2,1296.68282726651,109.65,51512.1010936411
622,2,1306.68282726651,109.454,56114.689100342155
623,2,1316.68282726651,109.267,53853.41653189772
624,2,1326.68282726651,109.112,44906.54871602347
625,2,1336.68282726651,108.969,41685.23325439461
627,2,1356.68282726651,108.857,33098.32887559979
628,2,1366.68282726651,108.759,29146.38091356572
629,2,1376.68282726651,108.732,8084.235369195861
633,2,1416.68282726651,108.621,34179.149143590505
635,2,1436.68282726651,108.568,16537.680448272007
638,2,1466.68282726651,108.513,17511.393615418918
639,2,1476.68282726651,108.356,50278.736306437764
640,2,1486.68282726651,108.213,46041.62609021437
641,2,1496.68282726651,108.045,54376.49865630962
643,2,1516.68282726651,107.97,24571.968069899067
645,2,1536.68282726651,107.966,1327.3005719561065
646,2,1546.68282726651,107.915,17028.871207085092
648,2,1566.68282726651,107.912,1014.3973636813856
649,2,1576.68282726651,107.852,20411.48361254065
650,2,1586.68282726651,107.847,1711.229495796102
652,2,1606.68282726651,107.769,27021.268909739974
653,2,1616.68282726651,107.75,6620.09145874527
655,2,1636.68282726651,107.631,41948.73569831901
656,2,1646.68282726651,107.479,53841.1273319418
657,2,1656.68282726651,107.326,54447.154470782414
658,2,1666.68282726651,107.175,53983.2751028542
659,2,1676.68282726651,107.015,57460.59116355298
660,2,1686.68282726651,106.869,52670.15259475254
661,2,1696.68282726651,106.845,8702.516969914768
662,2,1707.68282726651,106.709,49596.819795192256
663,2,1717.68282726651,106.598,40669.7085627684
664,2,1727.68282726651,106.591,2578.2608198366825
665,2,1737.68282726651,106.402,69951.5986228848
666,2,1747.68282726651,106.183,81365.32268974258
667,2,1757.68282726651,106.173,3732.5449446719795
668,2,1767.68282726651,106.085,33018.0242963973
669,2,1777.68282726651,105.945,52769.092581144745
670,2,1787.68282726651,105.827,44672.57778811234
671,2,1797.68282726651,105.739,33468.913722942714
672,2,1807.68282726651,105.724,5733.870505534088
673,2,1817.68282726651,105.568,59913.64703045436
676,2,1847.68282726651,105.524,17161.366788425858
683,2,1917.68282726651,105.33,78444.11240292888
684,2,1927.68282726651,105.074,103831.59746257488
685,2,1937.68282726651,104.806,108990.47363883456
686,2,1947.68282726651,104.533,111309.19127795871
687,2,1957.68282726651,104.288,100157.29498979374
688,2,1967.68282726651,104.053,96338.01686014977
689,2,1977.68282726651,103.802,103178.88727942771
690,2,1987.68282726651,103.536,109624.50042258466
691,2,1997.68282726651,103.279,106179.74889773075
692,2,2007.68282726651,102.996,117200.14138001553
693,2,2017.68282726651,102.754,100463.45449383637
694,2,2027.68282726651,102.519,97813.70619534717
695,2,2037.68282726651,102.272,103072.87865804772
696,2,2047.68282726651,102.032,100403.9501620495
697,2,2057.68282726651,101.801,96886.86632167725
698,2,2067.68282726651,101.569,97557.08032683581
699,2,2077.68282726651,101.337,97805.24032584623
700,2,2087.68282726651,101.11,95940.44345028009
701,2,2097.68282726651,100.9,88988.11066657996
702,2,2107.68282726651,100.694,87528.61964727406
703,2,2118.68282726651,100.488,87805.6148023583
704,2,2128.68282726651,100.272,92308.54271083472
705,2,2138.68282726651,100.051,94682.44656144005
706,2,2148.68282726651,99.822,98347.18334614042
707,2,2158.68282726651,99.621,86537.3700028247
708,2,2168.68282726651,99.454,72098.99915096011
709,2,2178.68282726651,99.267,80961.65563192061
710,2,2188.68282726651,99.239,12165.066852658587
711,2,2198.68282726651,99.183,24430.95446130388
712,2,2208.68282726651,99.136,20587.117172176277
715,2,2238.68282726651,99.103,14645.21008481858
716,2,2248.68282726651,99.051,23170.44584161339
717,2,2258.68282726651,98.885,74214.39092023735
718,2,2268.68282726651,98.747,61874.27678353256
719,2,2278.68282726651,98.592,69699.3135197421
720,2,2288.68282726651,98.588,1805.1299195238475
722,2,2308.68282726651,98.544,20025.07157660547
724,2,2328.68282726651,98.468,34867.16304856963
726,2,2348.68282726651,98.352,53623.0594712608
727,2,2358.68282726651,98.334,8350.55803014765
728,2,2368.68282726651,98.245,41441.36383360824
729,2,2378.68282726651,98.067,83119.58900717442
730,2,2388.68282726651,97.84,106226.84886757028
731,2,2398.68282726651,97.615,105487.77420076352
732,2,2408.68282726651,97.367,116473.14916646302
733,2,2418.68282726651,97.104,123705.64471065631
734,2,2428.68282726651,96.838,125292.27889960441
735,2,2438.68282726651,96.601,111801.51907939224
736,2,2448.68282726651,96.355,116232.05873003471
737,2,2458.68282726651,96.128,107428.80478744973
738,2,2468.68282726651,95.914,101455.42852797717
739,2,2478.68282726651,95.668,116818.26929968731
740,2,2488.68282726651,95.426,115088.5101988694
741,2,2498.68282726651,95.182,116209.62046686593
742,2,2508.68282726651,94.934,118281.30460837497
743,2,2518.68282726651,94.705,109379.67282371817
744,2,2528.68282726651,94.48,107637.49365219058
745,2,2538.68282726651,94.401,37881.20713666083
746,2,2549.68282726651,94.308,44746.77298850399
748,2,2569.68282726651,94.262,22289.994173934847
749,2,2579.68282726651,94.182,38890.060056111986
750,2,2589.68282726651,94.181,487.8004263947308
751,2,2599.68282726651,94.137,21540.951109266178
752,2,2609.68282726651,93.963,85413.35312673973
753,2,2619.68282726651,93.795,82633.55659135623
754,2,2629.68282726651,93.621,85754.96679536981
755,2,2639.68282726651,93.443,87894.55385515992
756,2,2649.68282726651,93.332,54933.29061696204
757,2,2659.68282726651,93.272,29778.447257948465
758,2,2669.68282726651,93.265,3485.9623788511817
761,2,2699.68282726651,93.182,41777.86441991399
762,2,2709.68282726651,93.145,18680.821669778317
764,2,2729.68282726651,93.09,27959.93647347506
766,2,2749.68282726651,93.065,12796.680167747838
767,2,2759.68282726651,92.867,101596.44279298127
768,2,2769.68282726651,92.667,102774.06673481439
769,2,2779.68282726651,92.486,93154.65722755322
770,2,2789.68282726651,92.263,114932.21812198876
771,2,2799.68282726651,92.044,113004.25028306118
772,2,2809.68282726651,91.822,114686.34168343387
773,2,2819.68282726651,91.567,131860.19757244736
774,2,2829.68282726651,91.346,114386.45627141412
775,2,2839.68282726651,91.124,115030.8374590774
776,2,2849.68282726651,90.906,113082.65278031082
777,2,2859.68282726651,90.704,104908.09364850035
778,2,2869.68282726651,90.521,95170.66347795751
779,2,2879.68282726651,90.345,91667.26170560469
780,2,2890.68282726651,90.163,94966.03039272974
781,2,2900.68282726651,89.968,101888.06517987345
782,2,2910.68282726651,89.786,95223.65232970961
783,2,2920.68282726651,89.601,96927.51811194982
784,2,2930.68282726651,89.383,114350.88306389409
785,2,2940.68282726651,89.173,110266.0782101305
786,2,2950.68282726651,88.959,112480.7611447398
787,2,2960.68282726651,88.783,92617.83292678572
788,2,2970.68282726651,88.61,91167.25260847178
789,2,2980.68282726651,88.432,93931.67674067387
790,2,2990.68282726651,88.265,88250.2621494291
791,2,3000.68282726651,88.096,89435.37867282215
792,2,3010.68282726651,87.927,89561.45253836302
793,2,3020.68282726651,87.743,97638.37681693325
794,2,3030.68282726651,87.531,112614.37919565197
795,2,3040.68282726651,87.506,13305.800000909228
796,2,3050.68282726651,87.487,10143.114659848032
797,2,3060.68282726651,87.421,35332.302188794754
798,2,3070.68282726651,87.351,37566.85653609554
800,2,3090.68282726651,87.314,19973.862292909995
801,2,3100.68282726651,87.265,26524.391257762516
804,2,3130.68282726651,87.214,27858.158859951356
806,2,3150.68282726651,87.204,5495.357973664512
807,2,3160.68282726651,87.177,14881.401866734885
808,2,3170.68282726651,87.047,71813.1758367038
810,2,3190.68282726651,86.831,119834.54250611704
811,2,3200.68282726651,86.592,132662.21229077893
812,2,3210.68282726651,86.347,136036.80797884005
813,2,3220.68282726651,86.121,125535.02804277757
814,2,3230.68282726651,85.871,138912.90020680538
815,2,3240.68282726651,85.647,124507.13792542396
816,2,3250.68282726651,85.409,132339.614804814
817,2,3260.68282726651,85.158,139597.38683739273
818,2,3271.68282726651,84.906,140211.65802073284
819,2,3281.68282726651,84.665,134111.25552728047
820,2,3291.68282726651,84.447,121352.54845006527
821,2,3301.68282726651,84.235,118070.10608582335
822,2,3311.68282726651,84.032,113121.12766201937
823,2,3321.68282726651,83.823,116530.26383290315
824,2,3331.68282726651,83.611,118261.44029010856
825,2,3341.68282726651,83.387,125004.17412848109
826,2,3351.68282726651,83.149,132845.85261455376
827,2,3361.68282726651,82.924,125614.06923883883
828,2,3371.68282726651,82.695,127876.97504072041
829,2,3381.68282726651,82.473,123997.16520549473
830,2,3391.68282726651,82.234,133513.50291991222
831,2,3401.68282726651,82.001,130171.3633387092
832,2,3411.68282726651,81.786,120139.69847434438
833,2,3421.68282726651,81.581,114592.96198061887
834,2,3431.68282726651,81.369,118548.85594105434
835,2,3441.68282726651,81.154,120260.81289920643
836,2,3451.68282726651,80.945,116938.49593497023
837,2,3461.68282726651,80.735,117533.82469761085
838,2,3471.68282726651,80.522,119244.46258509438
839,2,3481.68282726651,80.301,123745.56368981754
840,2,3491.68282726651,80.106,109217.62161830525
