leg,tickLead,tickRace,distance,area
1,-2509.0,-8219.0,135.458,0.0
1,-2409.0,-8119.0,135.283,0.0
1,-2399.0,-8109.0,135.072,0.0
1,-2389.0,-8099.0,134.901,0.0
1,-2379.0,-8089.0,134.772,0.0
1,-2369.0,-8079.0,134.712,0.0
1,-2299.0,-8009.0,134.637,0.0
1,-2279.0,-7989.0,134.522,0.0
1,-2249.0,-7959.0,134.52,0.0
1,-2239.0,-7949.0,134.478,0.0
1,-2229.0,-7939.0,134.427,0.0
1,-2219.0,-7929.0,134.342,0.0
1,-2209.0,-7919.0,134.275,0.0
1,-2179.0,-7889.0,134.197,0.0
1,-2138.0,-7848.0,134.185,0.0
1,-2128.0,-7838.0,134.01,0.0
1,-2118.0,-7828.0,133.99,0.0
1,-2108.0,-7818.0,133.913,0.0
1,-2088.0,-7798.0,133.771,0.0
1,-2078.0,-7788.0,133.711,0.0
1,-2068.0,-7778.0,133.596,0.0
1,-2058.0,-7768.0,133.578,0.0
1,-2048.0,-7758.0,133.476,0.0
1,-2028.0,-7738.0,133.346,0.0
1,-2008.0,-7718.0,133.27,0.0
1,-1998.0,-7708.0,133.261,0.0
1,-1988.0,-7698.0,133.096,0.0
1,-1968.0,-7678.0,133.091,0.0
1,-1948.0,-7658.0,133.028,0.0
1,-1918.0,-7628.0,132.892,0.0
1,-1908.0,-7618.0,132.771,0.0
1,-1898.0,-7608.0,132.575,0.0
1,-1888.0,-7598.0,132.39,0.0
1,-1858.0,-7568.0,132.246,0.0
1,-1848.0,-7558.0,132.206,0.0
1,-1838.0,-7548.0,132.174,0.0
1,-1828.0,-7538.0,132.106,0.0
1,-1818.0,-7528.0,132.036,0.0
1,-1698.0,-7408.0,131.972,0.0
1,-1678.0,-7388.0,131.814,0.0
1,-1668.0,-7378.0,131.749,0.0
1,-1658.0,-7368.0,131.672,0.0
1,-1648.0,-7358.0,131.631,0.0
1,-1638.0,-7348.0,131.602,0.0
1,-1628.0,-7338.0,131.503,0.0
1,-1618.0,-7328.0,131.422,0.0
1,-1598.0,-7308.0,131.309,0.0
1,-1578.0,-7288.0,131.25,0.0
1,-1568.0,-7278.0,131.234,0.0
1,-1558.0,-7268.0,131.057,0.0
1,-1548.0,-7258.0,130.967,0.0
1,-1528.0,-7238.0,130.859,0.0
1,-1508.0,-7218.0,130.842,0.0
1,-1498.0,-7208.0,130.674,0.0
1,-1478.0,-7188.0,130.673,0.0
1,-1468.0,-7178.0,130.492,0.0
1,-437.0,-6147.0,130.426,0.0
2,919.0,-4791.0,130.367,4.275015011139767e-10
2,929.0,-4781.0,130.16,1.5146524399046348e-9
2,939.0,-4771.0,129.932,1.683455435697915e-9
2,949.0,-4761.0,129.792,1.0432310910105378e-9
2,969.0,-4741.0,129.735,4.333665334267603e-10
2,979.0,-4731.0,129.676,4.529990404444943e-10
2,989.0,-4721.0,129.602,5.736775702826293e-10
2,1009.0,-4701.0,129.461,1.1142685173782287e-9
2,1019.0,-4691.0,129.444,1.355931449297169e-10
2,1029.0,-4681.0,129.442,1.6107499500706222e-11
2,1039.0,-4671.0,129.285,1.2759426177433499e-9
2,1049.0,-4661.0,129.22,5.328831443176407e-10
