leg,time,lat,lng,tickLead,tickRace,distance
0,2016-01-06T02:08:33Z,-33.35603000,147.93315000,1088.0,-9225.0,171.188
0,2016-01-06T02:08:38Z,-33.35603000,147.93315000,1093.0,-9220.0,171.188
0,2016-01-06T02:08:43Z,-33.35603000,147.93315000,1098.0,-9215.0,171.188
0,2016-01-06T02:08:48Z,-33.35603000,147.93315000,1103.0,-9210.0,171.188
0,2016-01-06T02:08:54Z,-33.35626000,147.93328300,1109.0,-9204.0,171.216
1,2016-01-06T02:08:59Z,-33.35671600,147.93361600,1114.0,-9199.0,171.275
1,2016-01-06T02:09:02Z,-33.35695000,147.93383000,1117.0,-9196.0,171.306
1,2016-01-06T02:09:03Z,-33.35703000,147.93388300,1118.0,-9195.0,171.317
1,2016-01-06T02:09:08Z,-33.35736000,147.93411600,1123.0,-9190.0,171.359
1,2016-01-06T02:09:13Z,-33.35770000,147.93435000,1128.0,-9185.0,171.402
1,2016-01-06T02:09:18Z,-33.35801600,147.93458300,1133.0,-9180.0,171.443
1,2016-01-06T02:09:23Z,-33.35825000,147.93488300,1138.0,-9175.0,171.478
1,2016-01-06T02:09:28Z,-33.35850000,147.93521600,1143.0,-9170.0,171.516
1,2016-01-06T02:09:33Z,-33.35875000,147.93553000,1148.0,-9165.0,171.553
1,2016-01-06T02:09:38Z,-33.35900000,147.93596000,1153.0,-9160.0,171.595
1,2016-01-06T02:09:43Z,-33.35911600,147.93646000,1158.0,-9155.0,171.625
1,2016-01-06T02:09:48Z,-33.35903000,147.93705000,1163.0,-9150.0,171.638
1,2016-01-06T02:09:53Z,-33.35873000,147.93773000,1168.0,-9145.0,171.633
1,2016-01-06T02:09:58Z,-33.35830000,147.93846000,1173.0,-9140.0,171.617
1,2016-01-06T02:10:03Z,-33.35783000,147.93920000,1178.0,-9135.0,171.597
1,2016-01-06T02:10:08Z,-33.35723000,147.93991600,1183.0,-9130.0,171.562
1,2016-01-06T02:10:13Z,-33.35656000,147.94063000,1188.0,-9125.0,171.521
1,2016-01-06T02:10:18Z,-33.35593000,147.94136000,1193.0,-9120.0,171.484
1,2016-01-06T02:10:23Z,-33.35523000,147.94206000,1198.0,-9115.0,171.44
1,2016-01-06T02:10:28Z,-33.35455000,147.94281600,1203.0,-9110.0,171.398
1,2016-01-06T02:10:33Z,-33.35396000,147.94356000,1208.0,-9105.0,171.367
1,2016-01-06T02:10:38Z,-33.35346000,147.94430000,1213.0,-9100.0,171.344
1,2016-01-06T02:10:43Z,-33.35303000,147.94510000,1218.0,-9095.0,171.33
1,2016-01-06T02:10:48Z,-33.35261600,147.94578300,1223.0,-9090.0,171.314
1,2016-01-06T02:10:53Z,-33.35223000,147.94645000,1228.0,-9085.0,171.3
1,2016-01-06T02:10:58Z,-33.35180000,147.94711600,1233.0,-9080.0,171.281
1,2016-01-06T02:11:03Z,-33.35126000,147.94785000,1238.0,-9075.0,171.255
1,2016-01-06T02:11:08Z,-33.35071600,147.94860000,1243.0,-9070.0,171.228
1,2016-01-06T02:11:13Z,-33.35035000,147.94930000,1248.0,-9065.0,171.217
1,2016-01-06T02:11:18Z,-33.35030000,147.94993000,1253.0,-9060.0,171.236
1,2016-01-06T02:11:23Z,-33.35050000,147.95030000,1258.0,-9055.0,171.271
1,2016-01-06T02:11:28Z,-33.35093000,147.95041600,1263.0,-9050.0,171.319
1,2016-01-06T02:11:33Z,-33.35138300,147.95015000,1268.0,-9045.0,171.354
1,2016-01-06T02:11:38Z,-33.35181600,147.94960000,1273.0,-9040.0,171.377
1,2016-01-06T02:11:43Z,-33.35210000,147.94865000,1278.0,-9035.0,171.37
1,2016-01-06T02:11:48Z,-33.35216000,147.94748300,1283.0,-9030.0,171.332
1,2016-01-06T02:11:53Z,-33.35190000,147.94618300,1288.0,-9025.0,171.256
1,2016-01-06T02:11:58Z,-33.35131600,147.94498300,1293.0,-9020.0,171.151
1,2016-01-06T02:12:03Z,-33.35048300,147.94398300,1298.0,-9015.0,171.029
1,2016-01-06T02:12:08Z,-33.34956000,147.94303000,1303.0,-9010.0,170.9
1,2016-01-06T02:12:13Z,-33.34856000,147.94220000,1308.0,-9005.0,170.767
1,2016-01-06T02:12:18Z,-33.34753000,147.94136000,1313.0,-9000.0,170.631
1,2016-01-06T02:12:23Z,-33.34646000,147.94061600,1318.0,-8995.0,170.494
1,2016-01-06T02:12:28Z,-33.34531600,147.94006000,1323.0,-8990.0,170.356
1,2016-01-06T02:12:33Z,-33.34408300,147.93976000,1328.0,-8985.0,170.22
1,2016-01-06T02:12:38Z,-33.34286000,147.93993000,1333.0,-8980.0,170.102
1,2016-01-06T02:12:43Z,-33.34171600,147.94020000,1338.0,-8975.0,169.996
1,2016-01-06T02:12:48Z,-33.34053000,147.94006000,1343.0,-8970.0,169.87
1,2016-01-06T02:12:53Z,-33.33941600,147.93948300,1348.0,-8965.0,169.735
1,2016-01-06T02:12:58Z,-33.33863000,147.93856000,1353.0,-8960.0,169.621
1,2016-01-06T02:13:03Z,-33.33803000,147.93751600,1358.0,-8955.0,169.52
1,2016-01-06T02:13:08Z,-33.33786000,147.93646000,1363.0,-8950.0,169.463
1,2016-01-06T02:13:13Z,-33.33795000,147.93560000,1368.0,-8945.0,169.439
1,2016-01-06T02:13:18Z,-33.33746000,147.93460000,1373.0,-8940.0,169.355
1,2016-01-06T02:13:23Z,-33.33670000,147.93486000,1378.0,-8935.0,169.285
1,2016-01-06T02:13:28Z,-33.33696000,147.93476000,1383.0,-8930.0,169.308
1,2016-01-06T02:13:33Z,-33.33645000,147.93381600,1388.0,-8925.0,169.22
1,2016-01-06T02:13:38Z,-33.33560000,147.93401600,1393.0,-8920.0,169.147
1,2016-01-06T02:13:43Z,-33.33565000,147.93430000,1398.0,-8915.0,169.156
1,2016-01-06T02:13:48Z,-33.33560000,147.93470000,1403.0,-8910.0,169.173
1,2016-01-06T02:13:53Z,-33.33505000,147.93516000,1408.0,-8905.0,169.128
1,2016-01-06T02:13:58Z,-33.33410000,147.93460000,1413.0,-8900.0,169.013
1,2016-01-06T02:14:03Z,-33.33398300,147.93381600,1418.0,-8895.0,168.969
1,2016-01-06T02:14:08Z,-33.33415000,147.93360000,1423.0,-8890.0,168.98
1,2016-01-06T02:14:13Z,-33.33381600,147.93403000,1428.0,-8885.0,168.96
1,2016-01-06T02:14:18Z,-33.33288300,147.93376000,1433.0,-8880.0,168.855
1,2016-01-06T02:14:23Z,-33.33250000,147.93278300,1438.0,-8875.0,168.779
1,2016-01-06T02:14:28Z,-33.33261600,147.93273000,1443.0,-8870.0,168.789
1,2016-01-06T02:14:33Z,-33.33191600,147.93303000,1448.0,-8865.0,168.729
1,2016-01-06T02:14:38Z,-33.33120000,147.93211600,1453.0,-8860.0,168.622
1,2016-01-06T02:14:43Z,-33.33135000,147.93170000,1458.0,-8855.0,168.621
1,2016-01-06T02:14:48Z,-33.33101600,147.93213000,1463.0,-8850.0,168.604
1,2016-01-06T02:14:53Z,-33.33006000,147.93171600,1468.0,-8845.0,168.492
